job_title,company,city,job_type,experience_level,min_experience_years,salary_pkr_k,required_skills,education,job_description,benefits,date_posted,company_tier,is_ai_ml_role,job_title_clean,required_skills_clean,skill_list,skill_count,description_clean,year_posted,month_posted,quarter,location_type,city_clean,salary_band
Business Intelligence Developer,Folio3,Islamabad,Contract,Senior,7.4,430,"ETL, AWS, SQL, Power BI, PyTorch, Data Warehouse, Excel, Airflow",Masters,"We are hiring a Business Intelligence Developer to join our team. 
        Required skills: ETL, AWS, SQL, Power BI, PyTorch, Data Warehouse, Excel, Airflow.
        Experience required: 7.4+ years.
        This is a Freelance position.
        Education: Masters preferred.","Transport Allowance, Food Allowance, Performance Bonus, Health Insurance, Annual Bonus",2024-04-02,Tier1,False,Business Intelligence Developer,"ETL, Cloud (AWS/GCP), SQL, Power BI, PyTorch, Data Warehouse, Excel, Airflow","['ETL', 'Cloud (AWS/GCP)', 'SQL', 'Power BI', 'PyTorch', 'Data Warehouse', 'Excel', 'Airflow']",8,hiring business intelligence developer join team required skills etl aws sql power bi pytorch data warehouse excel airflow experience required 7 4 years freelance position education masters preferred,2024,4,2,On-site,Islamabad,Lead (220k+)
Data Analyst,Techlogix,Islamabad,Contract,Junior,0.2,140,"Kubernetes, AWS, Power BI, MLflow, Excel, Python, Git, Data Visualization",Bachelors,"We are hiring a Data Analyst to join our team. 
        Required skills: Kubernetes, AWS, Power BI, MLflow, Excel, Python, Git, Data Visualization.
        Experience required: 0.2+ years.
        This is a Full-time position.
        Education: PhD preferred.","Performance Bonus, Remote Work",2024-04-13,Tier1,False,Data Analyst,"Kubernetes, Cloud (AWS/GCP), Power BI, MLflow, Excel, Python, Git, Data Visualization","['Kubernetes', 'Cloud (AWS/GCP)', 'Power BI', 'MLflow', 'Excel', 'Python', 'Git', 'Data Visualization']",8,hiring data analyst join team required skills kubernetes aws power bi mlflow excel python git data visualization experience required 0 2 years full time position education phd preferred,2024,4,2,On-site,Islamabad,Mid (80–150k)
Business Intelligence Developer,Techlogix,Hybrid (Karachi),Full-time,Mid,4.2,185,"ETL, SQL, Flask, Power BI, Data Warehouse, Excel, Docker, React",PhD,"We are hiring a Business Intelligence Developer to join our team. 
        Required skills: ETL, SQL, Flask, Power BI, Data Warehouse, Excel, Docker, React.
        Experience required: 4.2+ years.
        This is a Freelance position.
        Education: Masters preferred.","Stock Options, Remote Work",2024-11-17,Tier1,False,Business Intelligence Developer,"ETL, SQL, Flask, Power BI, Data Warehouse, Excel, Docker, React","['ETL', 'SQL', 'Flask', 'Power BI', 'Data Warehouse', 'Excel', 'Docker', 'React']",8,hiring business intelligence developer join team required skills etl sql flask power bi data warehouse excel docker react experience required 4 2 years freelance position education masters preferred,2024,11,4,Hybrid,Karachi,Senior (150–220k)
DevOps Engineer,Arbisoft,Hybrid (Islamabad),Contract,Senior,5.1,485,"Kubernetes, AWS, TensorFlow, LLMs, CI/CD, Docker, Linux, Git",Bachelors,"We are hiring a DevOps Engineer to join our team. 
        Required skills: Kubernetes, AWS, TensorFlow, LLMs, CI/CD, Docker, Linux, Git.
        Experience required: 5.1+ years.
        This is a Freelance position.
        Education: PhD preferred.","Health Insurance, Annual Bonus, Remote Work",2024-04-29,Tier1,False,DevOps Engineer,"Kubernetes, Cloud (AWS/GCP), TensorFlow, LLMs, CI/CD, Docker, Linux, Git","['Kubernetes', 'Cloud (AWS/GCP)', 'TensorFlow', 'LLMs', 'CI/CD', 'Docker', 'Linux', 'Git']",8,hiring devops engineer join team required skills kubernetes aws tensorflow llms ci cd docker linux git experience required 5 1 years freelance position education phd preferred,2024,4,2,Hybrid,Islamabad,Lead (220k+)
Full Stack Developer,10Pearls,Multan,Contract,Senior,9.0,535,"Node.js, SQL, JavaScript, Python, React, Airflow, MongoDB",Bachelors,"We are hiring a Full Stack Developer to join our team. 
        Required skills: Node.js, SQL, JavaScript, Python, React, Airflow, MongoDB.
        Experience required: 9.0+ years.
        This is a Contract position.
        Education: PhD preferred.","Health Insurance, Annual Bonus, Food Allowance, Stock Options",2024-02-04,MNC,False,Full Stack Developer,"Node.js, SQL, JavaScript, Python, React, Airflow, MongoDB","['Node.js', 'SQL', 'JavaScript', 'Python', 'React', 'Airflow', 'MongoDB']",7,hiring full stack developer join team required skills node js sql javascript python react airflow mongodb experience required 9 0 years contract position education phd preferred,2024,2,1,On-site,Multan,Lead (220k+)
Data Analyst,Netsol,Hybrid (Karachi),Freelance,Senior,7.0,310,"Node.js, FastAPI, SQL, Power BI, MLflow, Excel, Python, Data Visualization",PhD,"We are hiring a Data Analyst to join our team. 
        Required skills: Node.js, FastAPI, SQL, Power BI, MLflow, Excel, Python, Data Visualization.
        Experience required: 7.0+ years.
        This is a Contract position.
        Education: Not Specified preferred.","Health Insurance, Medical Coverage, Professional Development, Performance Bonus, Food Allowance",2024-10-01,MNC,False,Data Analyst,"Node.js, FastAPI, SQL, Power BI, MLflow, Excel, Python, Data Visualization","['Node.js', 'FastAPI', 'SQL', 'Power BI', 'MLflow', 'Excel', 'Python', 'Data Visualization']",8,hiring data analyst join team required skills node js fastapi sql power bi mlflow excel python data visualization experience required 7 0 years contract position education not specified preferred,2024,10,4,Hybrid,Karachi,Lead (220k+)
Data Scientist,Folio3,Hybrid (Karachi),Freelance,Senior,9.9,650,"TensorFlow, SQL, MLflow, Python, Statistics, Machine Learning, MongoDB, Data Visualization",PhD,"We are hiring a Data Scientist to join our team. 
        Required skills: TensorFlow, SQL, MLflow, Python, Statistics, Machine Learning, MongoDB, Data Visualization.
        Experience required: 9.9+ years.
        This is a Freelance position.
        Education: Not Specified preferred.","Remote Work, Annual Bonus, Professional Development",2024-03-25,Tier1,True,Data Scientist,"TensorFlow, SQL, MLflow, Python, Statistics, Machine Learning, MongoDB, Data Visualization","['TensorFlow', 'SQL', 'MLflow', 'Python', 'Statistics', 'Machine Learning', 'MongoDB', 'Data Visualization']",8,hiring data scientist join team required skills tensorflow sql mlflow python statistics machine learning mongodb data visualization experience required 9 9 years freelance position education not specified preferred,2024,3,1,Hybrid,Karachi,Lead (220k+)
Data Scientist,10Pearls,Hybrid (Lahore),Full-time,Mid,4.2,290,"Kubernetes, Node.js, SQL, Flask, React, Statistics, Machine Learning, Data Visualization",Not Specified,"We are hiring a Data Scientist to join our team. 
        Required skills: Kubernetes, Node.js, SQL, Flask, React, Statistics, Machine Learning, Data Visualization.
        Experience required: 4.2+ years.
        This is a Full-time position.
        Education: Masters preferred.","Performance Bonus, Medical Coverage",2024-07-10,MNC,True,Data Scientist,"Kubernetes, Node.js, SQL, Flask, React, Statistics, Machine Learning, Data Visualization","['Kubernetes', 'Node.js', 'SQL', 'Flask', 'React', 'Statistics', 'Machine Learning', 'Data Visualization']",8,hiring data scientist join team required skills kubernetes node js sql flask react statistics machine learning data visualization experience required 4 2 years full time position education masters preferred,2024,7,3,Hybrid,Lahore,Lead (220k+)
Associate Data Analyst,Netsol,Hybrid (Karachi),Freelance,Mid,2.9,180,"Node.js, SQL, Power BI, Python, Excel, React, Airflow, Data Visualization",Bachelors,"We are hiring a Associate Data Analyst to join our team. 
        Required skills: Node.js, SQL, Power BI, Python, Excel, React, Airflow, Data Visualization.
        Experience required: 2.9+ years.
        This is a Freelance position.
        Education: Bachelors preferred.","Professional Development, Health Insurance",2024-12-31,MNC,False,Associate Data Analyst,"Node.js, SQL, Power BI, Python, Excel, React, Airflow, Data Visualization","['Node.js', 'SQL', 'Power BI', 'Python', 'Excel', 'React', 'Airflow', 'Data Visualization']",8,hiring associate data analyst join team required skills node js sql power bi python excel react airflow data visualization experience required 2 9 years freelance position education bachelors preferred,2024,12,4,Hybrid,Karachi,Senior (150–220k)
NLP Engineer,Systems Ltd,Rawalpindi,Full-time,Junior,0.0,390,"PyTorch, NLP, Python, LLMs, React, PostgreSQL, MongoDB, BERT",PhD,"We are hiring a NLP Engineer to join our team. 
        Required skills: PyTorch, NLP, Python, LLMs, React, PostgreSQL, MongoDB, BERT.
        Experience required: 0.0+ years.
        This is a Contract position.
        Education: Not Specified preferred.","Professional Development, Stock Options",2024-09-29,MNC,True,NLP Engineer,"PyTorch, NLP, Python, LLMs, React, PostgreSQL, MongoDB, BERT","['PyTorch', 'NLP', 'Python', 'LLMs', 'React', 'PostgreSQL', 'MongoDB', 'BERT']",8,hiring nlp engineer join team required skills pytorch nlp python llms react postgresql mongodb bert experience required 0 0 years contract position education not specified preferred,2024,9,3,On-site,Rawalpindi,Lead (220k+)
Machine Learning Engineer,Arbisoft,Karachi,Freelance,Mid,4.0,405,"TensorFlow, Flask, PyTorch, Python, Docker, Git, Airflow, MLOps",Not Specified,"We are hiring a Machine Learning Engineer to join our team. 
        Required skills: TensorFlow, Flask, PyTorch, Python, Docker, Git, Airflow, MLOps.
        Experience required: 4.0+ years.
        This is a Full-time position.
        Education: Masters preferred.","Professional Development, Food Allowance",2024-10-20,Tier1,True,Machine Learning Engineer,"TensorFlow, Flask, PyTorch, Python, Docker, Git, Airflow, MLOps","['TensorFlow', 'Flask', 'PyTorch', 'Python', 'Docker', 'Git', 'Airflow', 'MLOps']",8,hiring machine learning engineer join team required skills tensorflow flask pytorch python docker git airflow mlops experience required 4 0 years full time position education masters preferred,2024,10,4,On-site,Karachi,Lead (220k+)
Data Scientist,Systems Ltd,Islamabad,Freelance,Senior,5.4,455,"SQL, Python, Git, Statistics, Machine Learning, MongoDB, BERT, Data Visualization",Bachelors,"We are hiring a Data Scientist to join our team. 
        Required skills: SQL, Python, Git, Statistics, Machine Learning, MongoDB, BERT, Data Visualization.
        Experience required: 5.4+ years.
        This is a Freelance position.
        Education: Not Specified preferred.","Professional Development, Food Allowance, Flexible Hours, Medical Coverage",2024-10-30,MNC,True,Data Scientist,"SQL, Python, Git, Statistics, Machine Learning, MongoDB, BERT, Data Visualization","['SQL', 'Python', 'Git', 'Statistics', 'Machine Learning', 'MongoDB', 'BERT', 'Data Visualization']",8,hiring data scientist join team required skills sql python git statistics machine learning mongodb bert data visualization experience required 5 4 years freelance position education not specified preferred,2024,10,4,On-site,Islamabad,Lead (220k+)
Junior Business Intelligence Developer,Techlogix,Multan,Full-time,Senior,7.3,310,"ETL, FastAPI, SQL, Power BI, PyTorch, Data Warehouse, React, BERT",Not Specified,"We are hiring a Junior Business Intelligence Developer to join our team. 
        Required skills: ETL, FastAPI, SQL, Power BI, PyTorch, Data Warehouse, React, BERT.
        Experience required: 7.3+ years.
        This is a Contract position.
        Education: Masters preferred.","Food Allowance, Performance Bonus, Medical Coverage, Health Insurance",2024-07-05,Tier1,False,Junior Business Intelligence Developer,"ETL, FastAPI, SQL, Power BI, PyTorch, Data Warehouse, React, BERT","['ETL', 'FastAPI', 'SQL', 'Power BI', 'PyTorch', 'Data Warehouse', 'React', 'BERT']",8,hiring junior business intelligence developer join team required skills etl fastapi sql power bi pytorch data warehouse react bert experience required 7 3 years contract position education masters preferred,2024,7,3,On-site,Multan,Lead (220k+)
Machine Learning Engineer,Techlogix,Remote,Contract,Senior,6.2,670,"TensorFlow, PyTorch, Python, LLMs, Docker, Airflow, MLOps, BERT",Masters,"We are hiring a Machine Learning Engineer to join our team. 
        Required skills: TensorFlow, PyTorch, Python, LLMs, Docker, Airflow, MLOps, BERT.
        Experience required: 6.2+ years.
        This is a Freelance position.
        Education: Bachelors preferred.","Medical Coverage, Performance Bonus, Transport Allowance, Professional Development",2024-06-15,Tier1,True,Machine Learning Engineer,"TensorFlow, PyTorch, Python, LLMs, Docker, Airflow, MLOps, BERT","['TensorFlow', 'PyTorch', 'Python', 'LLMs', 'Docker', 'Airflow', 'MLOps', 'BERT']",8,hiring machine learning engineer join team required skills tensorflow pytorch python llms docker airflow mlops bert experience required 6 2 years freelance position education bachelors preferred,2024,6,2,Remote,Remote,Lead (220k+)
Full Stack Developer,Techlogix,Faisalabad,Full-time,Mid,3.5,225,"Node.js, Kubernetes, SQL, JavaScript, Python, LLMs, React, BERT",Not Specified,"We are hiring a Full Stack Developer to join our team. 
        Required skills: Node.js, Kubernetes, SQL, JavaScript, Python, LLMs, React, BERT.
        Experience required: 3.5+ years.
        This is a Full-time position.
        Education: Masters preferred.","Remote Work, Performance Bonus",2024-12-21,Tier1,False,Full Stack Developer,"Node.js, Kubernetes, SQL, JavaScript, Python, LLMs, React, BERT","['Node.js', 'Kubernetes', 'SQL', 'JavaScript', 'Python', 'LLMs', 'React', 'BERT']",8,hiring full stack developer join team required skills node js kubernetes sql javascript python llms react bert experience required 3 5 years full time position education masters preferred,2024,12,4,On-site,Faisalabad,Lead (220k+)
NLP Engineer,Systems Ltd,Faisalabad,Freelance,Junior,0.4,360,"Hugging Face, FastAPI, PyTorch, NLP, Python, LLMs, PostgreSQL",Masters,"We are hiring a NLP Engineer to join our team. 
        Required skills: Hugging Face, FastAPI, PyTorch, NLP, Python, LLMs, PostgreSQL.
        Experience required: 0.4+ years.
        This is a Full-time position.
        Education: Masters preferred.","Remote Work, Health Insurance, Stock Options",2024-02-01,MNC,True,NLP Engineer,"Hugging Face, FastAPI, PyTorch, NLP, Python, LLMs, PostgreSQL","['Hugging Face', 'FastAPI', 'PyTorch', 'NLP', 'Python', 'LLMs', 'PostgreSQL']",7,hiring nlp engineer join team required skills hugging face fastapi pytorch nlp python llms postgresql experience required 0 4 years full time position education masters preferred,2024,2,1,On-site,Faisalabad,Lead (220k+)
Data Analyst,Systems Ltd,Hybrid (Lahore),Freelance,Senior,5.9,285,"Kubernetes, SQL, Power BI, Excel, Python, Docker, BERT, Data Visualization",Masters,"We are hiring a Data Analyst to join our team. 
        Required skills: Kubernetes, SQL, Power BI, Excel, Python, Docker, BERT, Data Visualization.
        Experience required: 5.9+ years.
        This is a Freelance position.
        Education: Not Specified preferred.","Transport Allowance, Remote Work, Medical Coverage, Flexible Hours",2024-12-25,MNC,False,Data Analyst,"Kubernetes, SQL, Power BI, Excel, Python, Docker, BERT, Data Visualization","['Kubernetes', 'SQL', 'Power BI', 'Excel', 'Python', 'Docker', 'BERT', 'Data Visualization']",8,hiring data analyst join team required skills kubernetes sql power bi excel python docker bert data visualization experience required 5 9 years freelance position education not specified preferred,2024,12,4,Hybrid,Lahore,Lead (220k+)
